site,date,start_hour,value,variable,units,quality,prelim,name 
2373,2020-02-04,8,0.0147,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,9,0.0086,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,10,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,11,0.0052,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,12,0.0060,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,13,0.0041,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,14,0.0056,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,15,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,16,0.0078,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,17,0.0107,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,18,0.0180,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,19,0.0224,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,20,0.0266,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,21,0.0369,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,22,0.0345,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-04,23,0.0335,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,0,0.0353,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,1,0.0368,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,2,0.0326,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,4,0.0288,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,5,0.0321,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,6,0.0321,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,7,0.0360,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,8,0.0277,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,9,0.0177,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,10,0.0188,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,11,0.0191,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,12,0.0244,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,13,0.0172,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,14,0.0089,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,15,0.0117,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,16,0.0076,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,17,0.0067,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,18,0.0102,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,19,0.0173,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,20,0.0164,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,21,0.0100,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,22,0.0093,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-05,23,0.0152,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,0,0.0254,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,1,0.0254,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,2,0.0264,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,4,0.0190,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,5,0.0242,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,6,0.0274,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,7,0.0256,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,8,0.0269,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,9,0.0284,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,10,0.0259,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,11,0.0238,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,12,0.0232,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,13,0.0192,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,14,0.0180,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,15,0.0177,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,16,0.0201,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,17,0.0146,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,18,0.0148,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,19,0.0162,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,20,0.0128,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,21,0.0132,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,22,0.0087,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-06,23,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,0,0.0109,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,1,0.0170,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,4,0.0245,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,5,0.0257,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,6,0.0283,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,7,0.0247,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,8,0.0258,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,9,0.0324,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,10,0.0280,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,11,0.0284,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,12,0.0261,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,13,0.0153,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,14,0.0116,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,15,0.0081,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,16,0.0065,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,17,0.0056,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,18,0.0092,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,19,0.0096,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,20,0.0091,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,21,0.0071,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,22,0.0062,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-07,23,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,0,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,1,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,2,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,4,0.0029,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,5,0.0057,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,6,0.0083,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,7,0.0149,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,8,0.0112,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,9,0.0103,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,10,0.0076,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,11,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,12,0.0071,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,13,0.0117,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,14,0.0064,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,15,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,16,0.0056,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,17,0.0095,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,18,0.0097,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,19,0.0081,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,20,0.0116,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,21,0.0128,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,22,0.0144,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-08,23,0.0204,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,0,0.0127,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,1,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,2,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,4,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,5,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,6,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,7,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,8,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,9,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,10,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,11,0.0014,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,12,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,13,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,14,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,15,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,16,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,17,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,18,0.0062,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,19,0.0068,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,20,0.0086,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,21,0.0057,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,22,0.0072,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-09,23,0.0080,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,0,0.0048,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,1,0.0054,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,2,0.0066,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,4,0.0095,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,5,0.0113,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,6,0.0131,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,7,0.0205,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,8,0.0157,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,9,0.0153,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,10,0.0120,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,11,0.0112,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,12,0.0114,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,13,0.0117,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,14,0.0088,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,15,0.0087,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,16,0.0102,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,17,0.0141,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,18,0.0219,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,19,0.0319,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,20,0.0375,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,21,0.0365,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,22,0.0377,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-10,23,0.0365,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,0,0.0354,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,1,0.0312,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,2,0.0190,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,4,0.0138,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,5,0.0197,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,6,0.0319,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,7,0.0301,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,8,0.0250,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,9,0.0172,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,10,0.0108,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,11,0.0077,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,12,0.0081,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,13,0.0099,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,14,0.0094,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,15,0.0095,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,16,0.0102,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,17,0.0180,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,18,0.0262,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,19,0.0320,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,20,0.0313,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,21,0.0319,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,22,0.0323,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-11,23,0.0308,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,0,0.0329,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,1,0.0327,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,2,0.0313,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,4,0.0313,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,5,0.0297,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,6,0.0301,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,7,0.0317,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,8,0.0313,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,9,0.0312,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,10,0.0272,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,11,0.0245,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,12,0.0185,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,13,0.0116,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,14,0.0095,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,15,0.0087,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,16,0.0085,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,17,0.0118,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,18,0.0146,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,19,0.0139,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,20,0.0138,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,21,0.0128,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,22,0.0099,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-12,23,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,0,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,1,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,2,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,4,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,5,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,6,0.0062,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,7,0.0096,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,8,0.0075,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,9,0.0059,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,10,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,11,0.0052,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,12,0.0066,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,13,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,14,0.0039,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,15,0.0049,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,16,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,17,0.0051,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,18,0.0059,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,19,0.0054,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,20,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,21,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,22,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-13,23,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,0,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,1,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,4,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,5,0.0047,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,6,0.0065,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,7,0.0091,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,8,0.0109,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,9,0.0124,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,10,0.0076,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,11,0.0068,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,12,0.0103,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-14,13,0.0115,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
