,name,date,NO2,Pre-Shelter in place mean,Post-Shelter in place mean
1011,San Rafael,2020-04-04,0.0026999999999999997,,0.006803531891773129
1012,Concord-2956-A Treat Blvd,2020-04-04,0.002117391304347826,,0.006803531891773129
1013,Oakland-9925 International Blvd,2020-04-04,0.003460869565217391,,0.006803531891773129
1014,Livermore-793 Rincon Avenue,2020-04-04,0.0005086956521739129,,0.006803531891773129
1015,San Jose-Jackson Street,2020-04-04,0.005649999999999999,,0.006803531891773129
1016,San Pablo-Rumrill Blvd,2020-04-04,0.0036521739130434784,,0.006803531891773129
1017,Oakland-West,2020-04-04,0.006165217391304348,,0.006803531891773129
1018,Oakland-Laney College                   ,2020-04-04,0.005330434782608696,,0.006803531891773129
1019,Sebastopol-103 Morris Street            ,2020-04-04,0.002760869565217392,,0.006803531891773129
1020,San Jose-Knox Avenue                    ,2020-04-04,0.0065043478260869555,,0.006803531891773129
1021,Berkeley-Aquatic Park                   ,2020-04-04,0.006034782608695653,,0.006803531891773129
1022,Napa-Valley College,2020-04-04,0.0025,,0.006803531891773129
1023,Pleasanton-Owens Ct                     ,2020-04-04,0.0018130434782608694,,0.006803531891773129
1024,Redwood City,2020-04-05,0.0021173913043478257,,0.006803531891773129
1025,San Francisco-Arkansas Street,2020-04-05,0.00218695652173913,,0.006803531891773129
1026,Vallejo-304 Tuolumne Street,2020-04-05,0.002326086956521739,,0.006803531891773129
1027,San Rafael,2020-04-05,0.0020000000000000005,,0.006803531891773129
1028,Concord-2956-A Treat Blvd,2020-04-05,0.0024,,0.006803531891773129
1029,Oakland-9925 International Blvd,2020-04-05,0.0041,,0.006803531891773129
1030,Livermore-793 Rincon Avenue,2020-04-05,0.0012173913043478262,,0.006803531891773129
1031,San Jose-Jackson Street,2020-04-05,0.005190909090909091,,0.006803531891773129
1032,San Pablo-Rumrill Blvd,2020-04-05,0.002781818181818182,,0.006803531891773129
1033,Oakland-West,2020-04-05,0.003604347826086956,,0.006803531891773129
1034,Oakland-Laney College                   ,2020-04-05,0.004239130434782608,,0.006803531891773129
1035,Sebastopol-103 Morris Street            ,2020-04-05,0.0011043478260869565,,0.006803531891773129
1036,San Jose-Knox Avenue                    ,2020-04-05,0.004386956521739131,,0.006803531891773129
1037,Berkeley-Aquatic Park                   ,2020-04-05,0.004852173913043478,,0.006803531891773129
1038,Napa-Valley College,2020-04-05,0.0006782608695652173,,0.006803531891773129
1039,Pleasanton-Owens Ct                     ,2020-04-05,0.003108695652173913,,0.006803531891773129
1040,Redwood City,2020-04-06,0.009383333333333334,,0.006803531891773129
1041,San Francisco-Arkansas Street,2020-04-06,0.01475,,0.006803531891773129
1042,Vallejo-304 Tuolumne Street,2020-04-06,0.018449999999999998,,0.006803531891773129
1043,San Rafael,2020-04-06,0.011266666666666666,,0.006803531891773129
1044,Concord-2956-A Treat Blvd,2020-04-06,0.008166666666666668,,0.006803531891773129
1045,Oakland-9925 International Blvd,2020-04-06,0.007883333333333334,,0.006803531891773129
1046,Livermore-793 Rincon Avenue,2020-04-06,0.01015,,0.006803531891773129
1047,San Jose-Jackson Street,2020-04-06,0.01384,,0.006803531891773129
1048,San Pablo-Rumrill Blvd,2020-04-06,0.007050000000000001,,0.006803531891773129
1049,Oakland-West,2020-04-06,0.02,,0.006803531891773129
1050,Oakland-Laney College                   ,2020-04-06,0.013933333333333334,,0.006803531891773129
1051,Sebastopol-103 Morris Street            ,2020-04-06,0.006849999999999999,,0.006803531891773129
1052,San Jose-Knox Avenue                    ,2020-04-06,0.01535,,0.006803531891773129
1053,Berkeley-Aquatic Park                   ,2020-04-06,0.015133333333333332,,0.006803531891773129
1054,Napa-Valley College,2020-04-06,0.007383333333333333,,0.006803531891773129
1055,Pleasanton-Owens Ct                     ,2020-04-06,0.016666666666666666,,0.006803531891773129
