,name,date,PM25HR,Pre-Shelter in place mean,Post-Shelter in place mean
1106,Gilroy-9th Street,2020-04-06,3.9,,5.127293021544304
1107,San Francisco-Arkansas Street,2020-04-06,5.583333333333333,,5.127293021544304
1108,Vallejo-304 Tuolumne Street,2020-04-06,6.217391304347826,,5.127293021544304
1109,San Rafael,2020-04-06,3.0,,5.127293021544304
1110,Concord-2956-A Treat Blvd,2020-04-06,3.5833333333333335,,5.127293021544304
1111,Oakland-9925 International Blvd,2020-04-06,4.739130434782608,,5.127293021544304
1112,Livermore-793 Rincon Avenue,2020-04-06,3.5217391304347827,,5.127293021544304
1113,San Jose-Jackson Street,2020-04-06,2.5833333333333335,,5.127293021544304
1114,San Pablo-Rumrill Blvd,2020-04-06,4.416666666666667,,5.127293021544304
1115,Oakland-West,2020-04-06,3.625,,5.127293021544304
1116,Oakland-Laney College                   ,2020-04-06,3.6666666666666665,,5.127293021544304
1117,Sebastopol-103 Morris Street            ,2020-04-06,3.0416666666666665,,5.127293021544304
1118,San Jose-Knox Avenue                    ,2020-04-06,5.041666666666667,,5.127293021544304
1119,Berkeley-Aquatic Park                   ,2020-04-06,4.5,,5.127293021544304
1120,Napa-Valley College,2020-04-06,4.041666666666667,,5.127293021544304
1121,Pleasanton-Owens Ct                     ,2020-04-06,4.25,,5.127293021544304
1122,Redwood City,2020-04-07,3.4545454545454546,,5.127293021544304
1123,Gilroy-9th Street,2020-04-07,3.8260869565217392,,5.127293021544304
1124,San Francisco-Arkansas Street,2020-04-07,5.416666666666667,,5.127293021544304
1125,Vallejo-304 Tuolumne Street,2020-04-07,6.083333333333333,,5.127293021544304
1126,San Rafael,2020-04-07,3.625,,5.127293021544304
1127,Concord-2956-A Treat Blvd,2020-04-07,4.125,,5.127293021544304
1128,Oakland-9925 International Blvd,2020-04-07,4.541666666666667,,5.127293021544304
1129,Livermore-793 Rincon Avenue,2020-04-07,2.5,,5.127293021544304
1130,San Jose-Jackson Street,2020-04-07,3.3636363636363638,,5.127293021544304
1131,San Pablo-Rumrill Blvd,2020-04-07,3.5833333333333335,,5.127293021544304
1132,Oakland-West,2020-04-07,3.875,,5.127293021544304
1133,Oakland-Laney College                   ,2020-04-07,2.1666666666666665,,5.127293021544304
1134,Sebastopol-103 Morris Street            ,2020-04-07,2.4583333333333335,,5.127293021544304
1135,San Jose-Knox Avenue                    ,2020-04-07,4.826086956521739,,5.127293021544304
1136,Berkeley-Aquatic Park                   ,2020-04-07,5.913043478260869,,5.127293021544304
1137,Napa-Valley College,2020-04-07,2.9565217391304346,,5.127293021544304
1138,Pleasanton-Owens Ct                     ,2020-04-07,4.913043478260869,,5.127293021544304
1139,Redwood City,2020-04-08,5.458333333333333,,5.127293021544304
1140,Gilroy-9th Street,2020-04-08,6.090909090909091,,5.127293021544304
1141,San Francisco-Arkansas Street,2020-04-08,6.166666666666667,,5.127293021544304
1142,Vallejo-304 Tuolumne Street,2020-04-08,7.583333333333333,,5.127293021544304
1143,San Rafael,2020-04-08,5.333333333333333,,5.127293021544304
1144,Concord-2956-A Treat Blvd,2020-04-08,7.083333333333333,,5.127293021544304
1145,Oakland-9925 International Blvd,2020-04-08,5.333333333333333,,5.127293021544304
1146,Livermore-793 Rincon Avenue,2020-04-08,3.9166666666666665,,5.127293021544304
1147,San Jose-Jackson Street,2020-04-08,5.3478260869565215,,5.127293021544304
1148,San Pablo-Rumrill Blvd,2020-04-08,5.708333333333333,,5.127293021544304
1149,Oakland-West,2020-04-08,4.125,,5.127293021544304
1150,Oakland-Laney College                   ,2020-04-08,5.166666666666667,,5.127293021544304
1151,Sebastopol-103 Morris Street            ,2020-04-08,4.5,,5.127293021544304
1152,San Jose-Knox Avenue                    ,2020-04-08,5.125,,5.127293021544304
1153,Berkeley-Aquatic Park                   ,2020-04-08,6.458333333333333,,5.127293021544304
1154,Napa-Valley College,2020-04-08,6.583333333333333,,5.127293021544304
1155,Pleasanton-Owens Ct                     ,2020-04-08,5.75,,5.127293021544304
1156,Redwood City,2020-04-09,2.875,,5.127293021544304
1157,Gilroy-9th Street,2020-04-09,3.3043478260869565,,5.127293021544304
1158,San Francisco-Arkansas Street,2020-04-09,3.0,,5.127293021544304
1159,Vallejo-304 Tuolumne Street,2020-04-09,4.333333333333333,,5.127293021544304
1160,San Rafael,2020-04-09,3.875,,5.127293021544304
1161,Concord-2956-A Treat Blvd,2020-04-09,4.291666666666667,,5.127293021544304
1162,Oakland-9925 International Blvd,2020-04-09,3.3333333333333335,,5.127293021544304
1163,Livermore-793 Rincon Avenue,2020-04-09,3.0416666666666665,,5.127293021544304
1164,San Jose-Jackson Street,2020-04-09,2.1666666666666665,,5.127293021544304
1165,San Pablo-Rumrill Blvd,2020-04-09,4.75,,5.127293021544304
1166,Oakland-West,2020-04-09,0.4583333333333333,,5.127293021544304
1167,Oakland-Laney College                   ,2020-04-09,1.3333333333333333,,5.127293021544304
1168,Sebastopol-103 Morris Street            ,2020-04-09,3.7083333333333335,,5.127293021544304
1169,San Jose-Knox Avenue                    ,2020-04-09,2.9166666666666665,,5.127293021544304
1170,Berkeley-Aquatic Park                   ,2020-04-09,3.875,,5.127293021544304
1171,Napa-Valley College,2020-04-09,3.2916666666666665,,5.127293021544304
1172,Pleasanton-Owens Ct                     ,2020-04-09,4.375,,5.127293021544304
1173,Redwood City,2020-04-10,4.125,,5.127293021544304
1174,Gilroy-9th Street,2020-04-10,7.380952380952381,,5.127293021544304
1175,San Francisco-Arkansas Street,2020-04-10,5.391304347826087,,5.127293021544304
1176,Vallejo-304 Tuolumne Street,2020-04-10,5.458333333333333,,5.127293021544304
1177,San Rafael,2020-04-10,4.541666666666667,,5.127293021544304
1178,Concord-2956-A Treat Blvd,2020-04-10,5.625,,5.127293021544304
1179,Oakland-9925 International Blvd,2020-04-10,5.041666666666667,,5.127293021544304
1180,Livermore-793 Rincon Avenue,2020-04-10,4.666666666666667,,5.127293021544304
1181,San Jose-Jackson Street,2020-04-10,3.3157894736842106,,5.127293021544304
1182,San Pablo-Rumrill Blvd,2020-04-10,5.375,,5.127293021544304
1183,Oakland-West,2020-04-10,2.260869565217391,,5.127293021544304
1184,Oakland-Laney College                   ,2020-04-10,3.5652173913043477,,5.127293021544304
1185,Sebastopol-103 Morris Street            ,2020-04-10,3.9166666666666665,,5.127293021544304
1186,San Jose-Knox Avenue                    ,2020-04-10,5.333333333333333,,5.127293021544304
1187,Berkeley-Aquatic Park                   ,2020-04-10,5.416666666666667,,5.127293021544304
1188,Napa-Valley College,2020-04-10,4.416666666666667,,5.127293021544304
1189,Pleasanton-Owens Ct                     ,2020-04-10,6.666666666666667,,5.127293021544304
1190,Redwood City,2020-04-11,4.375,,5.127293021544304
1191,Gilroy-9th Street,2020-04-11,6.260869565217392,,5.127293021544304
1192,San Francisco-Arkansas Street,2020-04-11,3.375,,5.127293021544304
1193,Vallejo-304 Tuolumne Street,2020-04-11,5.083333333333333,,5.127293021544304
1194,San Rafael,2020-04-11,3.5416666666666665,,5.127293021544304
1195,Concord-2956-A Treat Blvd,2020-04-11,4.708333333333333,,5.127293021544304
1196,Oakland-9925 International Blvd,2020-04-11,4.875,,5.127293021544304
1197,Livermore-793 Rincon Avenue,2020-04-11,4.125,,5.127293021544304
1198,San Jose-Jackson Street,2020-04-11,5.541666666666667,,5.127293021544304
1199,San Pablo-Rumrill Blvd,2020-04-11,6.416666666666667,,5.127293021544304
1200,Oakland-West,2020-04-11,2.3333333333333335,,5.127293021544304
1201,Oakland-Laney College                   ,2020-04-11,2.7916666666666665,,5.127293021544304
1202,Sebastopol-103 Morris Street            ,2020-04-11,3.5416666666666665,,5.127293021544304
1203,San Jose-Knox Avenue                    ,2020-04-11,6.458333333333333,,5.127293021544304
1204,Berkeley-Aquatic Park                   ,2020-04-11,4.25,,5.127293021544304
1205,Napa-Valley College,2020-04-11,4.083333333333333,,5.127293021544304
1206,Pleasanton-Owens Ct                     ,2020-04-11,5.75,,5.127293021544304
1207,Redwood City,2020-04-12,6.083333333333333,,5.127293021544304
1208,Gilroy-9th Street,2020-04-12,4.041666666666667,,5.127293021544304
1209,San Francisco-Arkansas Street,2020-04-12,12.125,,5.127293021544304
1210,Vallejo-304 Tuolumne Street,2020-04-12,12.333333333333334,,5.127293021544304
1211,San Rafael,2020-04-12,8.166666666666666,,5.127293021544304
1212,Concord-2956-A Treat Blvd,2020-04-12,9.791666666666666,,5.127293021544304
1213,Oakland-9925 International Blvd,2020-04-12,10.958333333333334,,5.127293021544304
1214,Livermore-793 Rincon Avenue,2020-04-12,6.0,,5.127293021544304
1215,San Jose-Jackson Street,2020-04-12,4.291666666666667,,5.127293021544304
1216,San Pablo-Rumrill Blvd,2020-04-12,14.166666666666666,,5.127293021544304
1217,Oakland-West,2020-04-12,9.625,,5.127293021544304
1218,Oakland-Laney College                   ,2020-04-12,9.208333333333334,,5.127293021544304
1219,Sebastopol-103 Morris Street            ,2020-04-12,4.666666666666667,,5.127293021544304
1220,San Jose-Knox Avenue                    ,2020-04-12,5.041666666666667,,5.127293021544304
1221,Berkeley-Aquatic Park                   ,2020-04-12,12.708333333333334,,5.127293021544304
1222,Napa-Valley College,2020-04-12,6.333333333333333,,5.127293021544304
1223,Pleasanton-Owens Ct                     ,2020-04-12,9.833333333333334,,5.127293021544304
1224,Redwood City,2020-04-13,9.608695652173912,,5.127293021544304
1225,Gilroy-9th Street,2020-04-13,7.75,,5.127293021544304
1226,San Francisco-Arkansas Street,2020-04-13,12.958333333333334,,5.127293021544304
1227,Vallejo-304 Tuolumne Street,2020-04-13,12.875,,5.127293021544304
1228,San Rafael,2020-04-13,14.08695652173913,,5.127293021544304
1229,Concord-2956-A Treat Blvd,2020-04-13,10.208333333333334,,5.127293021544304
1230,Oakland-9925 International Blvd,2020-04-13,12.869565217391305,,5.127293021544304
1231,Livermore-793 Rincon Avenue,2020-04-13,10.304347826086957,,5.127293021544304
1232,San Jose-Jackson Street,2020-04-13,9.791666666666666,,5.127293021544304
1233,San Pablo-Rumrill Blvd,2020-04-13,14.416666666666666,,5.127293021544304
1234,Oakland-West,2020-04-13,11.166666666666666,,5.127293021544304
1235,Oakland-Laney College                   ,2020-04-13,11.875,,5.127293021544304
1236,Sebastopol-103 Morris Street            ,2020-04-13,7.833333333333333,,5.127293021544304
1237,San Jose-Knox Avenue                    ,2020-04-13,11.434782608695652,,5.127293021544304
1238,Berkeley-Aquatic Park                   ,2020-04-13,13.26086956521739,,5.127293021544304
1239,Napa-Valley College,2020-04-13,9.583333333333334,,5.127293021544304
1240,Pleasanton-Owens Ct                     ,2020-04-13,12.708333333333334,,5.127293021544304
1241,Redwood City,2020-04-14,6.708333333333333,,5.127293021544304
1242,Gilroy-9th Street,2020-04-14,6.363636363636363,,5.127293021544304
1243,San Francisco-Arkansas Street,2020-04-14,8.958333333333334,,5.127293021544304
1244,Vallejo-304 Tuolumne Street,2020-04-14,6.458333333333333,,5.127293021544304
1245,San Rafael,2020-04-14,5.0,,5.127293021544304
1246,Concord-2956-A Treat Blvd,2020-04-14,4.916666666666667,,5.127293021544304
1247,Oakland-9925 International Blvd,2020-04-14,7.541666666666667,,5.127293021544304
1248,Livermore-793 Rincon Avenue,2020-04-14,5.291666666666667,,5.127293021544304
1249,San Jose-Jackson Street,2020-04-14,7.375,,5.127293021544304
1250,San Pablo-Rumrill Blvd,2020-04-14,7.7272727272727275,,5.127293021544304
1251,Oakland-West,2020-04-14,7.333333333333333,,5.127293021544304
1252,Oakland-Laney College                   ,2020-04-14,7.208333333333333,,5.127293021544304
1253,Sebastopol-103 Morris Street            ,2020-04-14,4.083333333333333,,5.127293021544304
1254,San Jose-Knox Avenue                    ,2020-04-14,8.583333333333334,,5.127293021544304
1255,Berkeley-Aquatic Park                   ,2020-04-14,10.0,,5.127293021544304
1256,Napa-Valley College,2020-04-14,4.916666666666667,,5.127293021544304
1257,Pleasanton-Owens Ct                     ,2020-04-14,6.583333333333333,,5.127293021544304
1258,Redwood City,2020-04-15,8.083333333333334,,5.127293021544304
1259,Gilroy-9th Street,2020-04-15,7.913043478260869,,5.127293021544304
1260,San Francisco-Arkansas Street,2020-04-15,11.521739130434783,,5.127293021544304
1261,Vallejo-304 Tuolumne Street,2020-04-15,10.875,,5.127293021544304
1262,San Rafael,2020-04-15,7.375,,5.127293021544304
1263,Concord-2956-A Treat Blvd,2020-04-15,6.416666666666667,,5.127293021544304
1264,Oakland-9925 International Blvd,2020-04-15,9.791666666666666,,5.127293021544304
1265,Livermore-793 Rincon Avenue,2020-04-15,6.0,,5.127293021544304
1266,San Jose-Jackson Street,2020-04-15,6.375,,5.127293021544304
1267,San Pablo-Rumrill Blvd,2020-04-15,10.125,,5.127293021544304
1268,Oakland-West,2020-04-15,9.958333333333334,,5.127293021544304
1269,Oakland-Laney College                   ,2020-04-15,10.333333333333334,,5.127293021544304
1270,Sebastopol-103 Morris Street            ,2020-04-15,5.5,,5.127293021544304
1271,San Jose-Knox Avenue                    ,2020-04-15,8.791666666666666,,5.127293021544304
1272,Berkeley-Aquatic Park                   ,2020-04-15,12.5,,5.127293021544304
1273,Napa-Valley College,2020-04-15,6.833333333333333,,5.127293021544304
1274,Pleasanton-Owens Ct                     ,2020-04-15,7.173913043478261,,5.127293021544304
1275,Redwood City,2020-04-16,3.0833333333333335,,5.127293021544304
1276,Gilroy-9th Street,2020-04-16,2.25,,5.127293021544304
1277,San Francisco-Arkansas Street,2020-04-16,4.666666666666667,,5.127293021544304
1278,Vallejo-304 Tuolumne Street,2020-04-16,6.208333333333333,,5.127293021544304
1279,San Rafael,2020-04-16,5.916666666666667,,5.127293021544304
1280,Concord-2956-A Treat Blvd,2020-04-16,4.541666666666667,,5.127293021544304
1281,Oakland-9925 International Blvd,2020-04-16,4.75,,5.127293021544304
1282,Livermore-793 Rincon Avenue,2020-04-16,4.916666666666667,,5.127293021544304
1283,San Jose-Jackson Street,2020-04-16,6.217391304347826,,5.127293021544304
1284,San Pablo-Rumrill Blvd,2020-04-16,7.782608695652174,,5.127293021544304
1285,Oakland-West,2020-04-16,1.8695652173913044,,5.127293021544304
1286,Oakland-Laney College                   ,2020-04-16,3.347826086956522,,5.127293021544304
1287,Sebastopol-103 Morris Street            ,2020-04-16,4.333333333333333,,5.127293021544304
1288,San Jose-Knox Avenue                    ,2020-04-16,7.666666666666667,,5.127293021544304
1289,Berkeley-Aquatic Park                   ,2020-04-16,5.125,,5.127293021544304
1290,Napa-Valley College,2020-04-16,5.791666666666667,,5.127293021544304
1291,Pleasanton-Owens Ct                     ,2020-04-16,5.958333333333333,,5.127293021544304
1292,Redwood City,2020-04-17,4.260869565217392,,5.127293021544304
1293,Gilroy-9th Street,2020-04-17,3.375,,5.127293021544304
1294,San Francisco-Arkansas Street,2020-04-17,7.0,,5.127293021544304
1295,Vallejo-304 Tuolumne Street,2020-04-17,7.739130434782608,,5.127293021544304
1296,San Rafael,2020-04-17,6.125,,5.127293021544304
1297,Concord-2956-A Treat Blvd,2020-04-17,5.416666666666667,,5.127293021544304
1298,Oakland-9925 International Blvd,2020-04-17,5.5,,5.127293021544304
1299,Livermore-793 Rincon Avenue,2020-04-17,4.375,,5.127293021544304
1300,San Jose-Jackson Street,2020-04-17,6.173913043478261,,5.127293021544304
1301,San Pablo-Rumrill Blvd,2020-04-17,10.608695652173912,,5.127293021544304
1302,Oakland-West,2020-04-17,3.125,,5.127293021544304
1303,Oakland-Laney College                   ,2020-04-17,5.0,,5.127293021544304
1304,Sebastopol-103 Morris Street            ,2020-04-17,4.75,,5.127293021544304
1305,San Jose-Knox Avenue                    ,2020-04-17,4.708333333333333,,5.127293021544304
1306,Berkeley-Aquatic Park                   ,2020-04-17,7.208333333333333,,5.127293021544304
1307,Napa-Valley College,2020-04-17,6.166666666666667,,5.127293021544304
1308,Pleasanton-Owens Ct                     ,2020-04-17,6.375,,5.127293021544304
1309,Redwood City,2020-04-18,5.291666666666667,,5.127293021544304
1310,Gilroy-9th Street,2020-04-18,4.875,,5.127293021544304
1311,San Francisco-Arkansas Street,2020-04-18,5.5,,5.127293021544304
1312,Vallejo-304 Tuolumne Street,2020-04-18,6.208333333333333,,5.127293021544304
1313,San Rafael,2020-04-18,7.166666666666667,,5.127293021544304
1314,Concord-2956-A Treat Blvd,2020-04-18,5.958333333333333,,5.127293021544304
1315,Oakland-9925 International Blvd,2020-04-18,5.583333333333333,,5.127293021544304
1316,Livermore-793 Rincon Avenue,2020-04-18,4.625,,5.127293021544304
1317,San Jose-Jackson Street,2020-04-18,5.458333333333333,,5.127293021544304
1318,San Pablo-Rumrill Blvd,2020-04-18,9.125,,5.127293021544304
1319,Oakland-West,2020-04-18,3.875,,5.127293021544304
1320,Oakland-Laney College                   ,2020-04-18,4.291666666666667,,5.127293021544304
1321,Sebastopol-103 Morris Street            ,2020-04-18,5.75,,5.127293021544304
1322,San Jose-Knox Avenue                    ,2020-04-18,6.0,,5.127293021544304
1323,Berkeley-Aquatic Park                   ,2020-04-18,6.75,,5.127293021544304
1324,Napa-Valley College,2020-04-18,5.333333333333333,,5.127293021544304
1325,Pleasanton-Owens Ct                     ,2020-04-18,5.333333333333333,,5.127293021544304
1326,Redwood City,2020-04-19,4.583333333333333,,5.127293021544304
1327,Gilroy-9th Street,2020-04-19,6.304347826086956,,5.127293021544304
1328,San Francisco-Arkansas Street,2020-04-19,4.791666666666667,,5.127293021544304
1329,Vallejo-304 Tuolumne Street,2020-04-19,6.166666666666667,,5.127293021544304
1330,San Rafael,2020-04-19,5.25,,5.127293021544304
1331,Concord-2956-A Treat Blvd,2020-04-19,5.0,,5.127293021544304
1332,Oakland-9925 International Blvd,2020-04-19,5.916666666666667,,5.127293021544304
1333,Livermore-793 Rincon Avenue,2020-04-19,5.291666666666667,,5.127293021544304
1334,San Jose-Jackson Street,2020-04-19,4.666666666666667,,5.127293021544304
1335,San Pablo-Rumrill Blvd,2020-04-19,9.041666666666666,,5.127293021544304
1336,Oakland-West,2020-04-19,2.5,,5.127293021544304
1337,Oakland-Laney College                   ,2020-04-19,4.291666666666667,,5.127293021544304
1338,Sebastopol-103 Morris Street            ,2020-04-19,5.708333333333333,,5.127293021544304
1339,San Jose-Knox Avenue                    ,2020-04-19,6.583333333333333,,5.127293021544304
1340,Berkeley-Aquatic Park                   ,2020-04-19,6.166666666666667,,5.127293021544304
1341,Napa-Valley College,2020-04-19,5.0,,5.127293021544304
1342,Pleasanton-Owens Ct                     ,2020-04-19,5.625,,5.127293021544304
1343,Redwood City,2020-04-20,4.428571428571429,,5.127293021544304
1344,Gilroy-9th Street,2020-04-20,7.5,,5.127293021544304
1345,San Francisco-Arkansas Street,2020-04-20,6.25,,5.127293021544304
1346,Vallejo-304 Tuolumne Street,2020-04-20,5.25,,5.127293021544304
1347,San Rafael,2020-04-20,4.75,,5.127293021544304
1348,Concord-2956-A Treat Blvd,2020-04-20,5.0,,5.127293021544304
1349,Oakland-9925 International Blvd,2020-04-20,5.5,,5.127293021544304
1350,Livermore-793 Rincon Avenue,2020-04-20,4.75,,5.127293021544304
1351,San Jose-Jackson Street,2020-04-20,4.125,,5.127293021544304
1352,San Pablo-Rumrill Blvd,2020-04-20,7.0,,5.127293021544304
1353,Oakland-West,2020-04-20,2.625,,5.127293021544304
1354,Oakland-Laney College                   ,2020-04-20,4.875,,5.127293021544304
1355,Sebastopol-103 Morris Street            ,2020-04-20,4.125,,5.127293021544304
1356,San Jose-Knox Avenue                    ,2020-04-20,6.0,,5.127293021544304
1357,Berkeley-Aquatic Park                   ,2020-04-20,6.25,,5.127293021544304
1358,Napa-Valley College,2020-04-20,5.375,,5.127293021544304
1359,Pleasanton-Owens Ct                     ,2020-04-20,6.5,,5.127293021544304
