,name,date,NOX,Pre-Shelter in place mean,Post-Shelter in place mean
888,San Pablo-Rumrill Blvd,2020-03-27,0.007836842105263158,,0.009165236715593389
889,Oakland-West,2020-03-27,0.009222727272727271,,0.009165236715593389
890,Oakland-Laney College                   ,2020-03-27,0.017443478260869564,,0.009165236715593389
891,Sebastopol-103 Morris Street            ,2020-03-27,0.00856521739130435,,0.009165236715593389
892,San Jose-Knox Avenue                    ,2020-03-27,0.01804782608695652,,0.009165236715593389
893,Berkeley-Aquatic Park                   ,2020-03-27,0.018108695652173913,,0.009165236715593389
894,Napa-Valley College,2020-03-27,0.011847826086956522,,0.009165236715593389
895,Pleasanton-Owens Ct                     ,2020-03-27,0.015343478260869568,,0.009165236715593389
896,Redwood City,2020-03-28,0.004626086956521739,,0.009165236715593389
897,San Francisco-Arkansas Street,2020-03-28,0.005217391304347827,,0.009165236715593389
898,Vallejo-304 Tuolumne Street,2020-03-28,0.0054434782608695645,,0.009165236715593389
899,San Rafael,2020-03-28,0.005952173913043479,,0.009165236715593389
900,Concord-2956-A Treat Blvd,2020-03-28,0.0031260869565217387,,0.009165236715593389
901,Oakland-9925 International Blvd,2020-03-28,0.006756521739130434,,0.009165236715593389
902,Livermore-793 Rincon Avenue,2020-03-28,0.004065217391304348,,0.009165236715593389
903,San Jose-Jackson Street,2020-03-28,0.006704545454545454,,0.009165236715593389
904,San Pablo-Rumrill Blvd,2020-03-28,0.00704090909090909,,0.009165236715593389
905,Oakland-West,2020-03-28,0.005108695652173913,,0.009165236715593389
906,Oakland-Laney College                   ,2020-03-28,0.007660869565217391,,0.009165236715593389
907,Sebastopol-103 Morris Street            ,2020-03-28,0.0024565217391304345,,0.009165236715593389
908,San Jose-Knox Avenue                    ,2020-03-28,0.008734782608695651,,0.009165236715593389
909,Berkeley-Aquatic Park                   ,2020-03-28,0.010456521739130436,,0.009165236715593389
910,Napa-Valley College,2020-03-28,0.003182608695652174,,0.009165236715593389
911,Pleasanton-Owens Ct                     ,2020-03-28,0.007791304347826085,,0.009165236715593389
912,Redwood City,2020-03-29,0.003486956521739131,,0.009165236715593389
913,San Francisco-Arkansas Street,2020-03-29,0.00452608695652174,,0.009165236715593389
914,Vallejo-304 Tuolumne Street,2020-03-29,0.003982608695652174,,0.009165236715593389
915,San Rafael,2020-03-29,0.0044695652173913055,,0.009165236715593389
916,Concord-2956-A Treat Blvd,2020-03-29,0.0035086956521739126,,0.009165236715593389
917,Oakland-9925 International Blvd,2020-03-29,0.004626086956521739,,0.009165236715593389
918,Livermore-793 Rincon Avenue,2020-03-29,0.003130434782608695,,0.009165236715593389
919,San Jose-Jackson Street,2020-03-29,0.0025499999999999997,,0.009165236715593389
920,San Pablo-Rumrill Blvd,2020-03-29,0.004617391304347826,,0.009165236715593389
921,Oakland-West,2020-03-29,0.004243478260869565,,0.009165236715593389
922,Oakland-Laney College                   ,2020-03-29,0.008117391304347828,,0.009165236715593389
923,Sebastopol-103 Morris Street            ,2020-03-29,0.0030043478260869567,,0.009165236715593389
924,San Jose-Knox Avenue                    ,2020-03-29,0.005530434782608696,,0.009165236715593389
925,Berkeley-Aquatic Park                   ,2020-03-29,0.007569565217391303,,0.009165236715593389
926,Napa-Valley College,2020-03-29,0.0036499999999999996,,0.009165236715593389
927,Pleasanton-Owens Ct                     ,2020-03-29,0.007991304347826087,,0.009165236715593389
928,Redwood City,2020-03-30,0.0068173913043478255,,0.009165236715593389
929,San Francisco-Arkansas Street,2020-03-30,0.006221739130434781,,0.009165236715593389
930,Vallejo-304 Tuolumne Street,2020-03-30,0.0020739130434782606,,0.009165236715593389
931,San Rafael,2020-03-30,0.007373913043478259,,0.009165236715593389
932,Concord-2956-A Treat Blvd,2020-03-30,0.003765217391304348,,0.009165236715593389
933,Oakland-9925 International Blvd,2020-03-30,0.006643478260869568,,0.009165236715593389
934,Livermore-793 Rincon Avenue,2020-03-30,0.002882608695652174,,0.009165236715593389
935,San Jose-Jackson Street,2020-03-30,0.004522727272727273,,0.009165236715593389
936,San Pablo-Rumrill Blvd,2020-03-30,0.006677272727272727,,0.009165236715593389
937,Oakland-West,2020-03-30,0.006047826086956523,,0.009165236715593389
938,Oakland-Laney College                   ,2020-03-30,0.018669565217391305,,0.009165236715593389
939,Sebastopol-103 Morris Street            ,2020-03-30,0.004482608695652175,,0.009165236715593389
940,San Jose-Knox Avenue                    ,2020-03-30,0.011456521739130435,,0.009165236715593389
941,Berkeley-Aquatic Park                   ,2020-03-30,0.019795652173913044,,0.009165236715593389
942,Napa-Valley College,2020-03-30,0.0018142857142857142,,0.009165236715593389
943,Pleasanton-Owens Ct                     ,2020-03-30,0.015608695652173913,,0.009165236715593389
944,Redwood City,2020-03-31,0.005204347826086956,,0.009165236715593389
945,San Francisco-Arkansas Street,2020-03-31,0.004882608695652174,,0.009165236715593389
946,Vallejo-304 Tuolumne Street,2020-03-31,0.002408695652173913,,0.009165236715593389
947,San Rafael,2020-03-31,0.007473913043478262,,0.009165236715593389
948,Concord-2956-A Treat Blvd,2020-03-31,0.003317391304347826,,0.009165236715593389
949,Oakland-9925 International Blvd,2020-03-31,0.008178260869565216,,0.009165236715593389
950,Livermore-793 Rincon Avenue,2020-03-31,0.006960869565217391,,0.009165236715593389
951,San Jose-Jackson Street,2020-03-31,0.006240909090909092,,0.009165236715593389
952,San Pablo-Rumrill Blvd,2020-03-31,0.0097,,0.009165236715593389
953,Oakland-West,2020-03-31,0.008008695652173914,,0.009165236715593389
954,Oakland-Laney College                   ,2020-03-31,0.017013043478260867,,0.009165236715593389
955,Sebastopol-103 Morris Street            ,2020-03-31,0.0038869565217391306,,0.009165236715593389
956,San Jose-Knox Avenue                    ,2020-03-31,0.007869565217391303,,0.009165236715593389
957,Berkeley-Aquatic Park                   ,2020-03-31,0.01890434782608696,,0.009165236715593389
958,Napa-Valley College,2020-03-31,0.003052173913043479,,0.009165236715593389
959,Pleasanton-Owens Ct                     ,2020-03-31,0.013647826086956522,,0.009165236715593389
960,Redwood City,2020-04-01,0.0016,,0.009165236715593389
961,San Francisco-Arkansas Street,2020-04-01,0.0021,,0.009165236715593389
962,Vallejo-304 Tuolumne Street,2020-04-01,0.0009,,0.009165236715593389
963,San Rafael,2020-04-01,0.0011,,0.009165236715593389
964,Concord-2956-A Treat Blvd,2020-04-01,0.0022,,0.009165236715593389
965,Oakland-9925 International Blvd,2020-04-01,0.0107,,0.009165236715593389
966,Livermore-793 Rincon Avenue,2020-04-01,0.0005,,0.009165236715593389
967,San Jose-Jackson Street,2020-04-01,0.0033,,0.009165236715593389
968,San Pablo-Rumrill Blvd,2020-04-01,0.0013,,0.009165236715593389
969,Oakland-West,2020-04-01,0.0013,,0.009165236715593389
970,Oakland-Laney College                   ,2020-04-01,0.0048,,0.009165236715593389
971,Sebastopol-103 Morris Street            ,2020-04-01,0.001,,0.009165236715593389
972,San Jose-Knox Avenue                    ,2020-04-01,0.0008,,0.009165236715593389
973,Berkeley-Aquatic Park                   ,2020-04-01,0.0053,,0.009165236715593389
974,Napa-Valley College,2020-04-01,0.0029,,0.009165236715593389
975,Pleasanton-Owens Ct                     ,2020-04-01,0.0052,,0.009165236715593389
976,Redwood City,2020-04-02,0.01036086956521739,,0.009165236715593389
977,San Francisco-Arkansas Street,2020-04-02,0.011486956521739132,,0.009165236715593389
978,Vallejo-304 Tuolumne Street,2020-04-02,0.013013043478260865,,0.009165236715593389
979,San Rafael,2020-04-02,0.008278260869565218,,0.009165236715593389
980,Concord-2956-A Treat Blvd,2020-04-02,0.005665217391304348,,0.009165236715593389
981,Oakland-9925 International Blvd,2020-04-02,0.010434782608695651,,0.009165236715593389
982,Livermore-793 Rincon Avenue,2020-04-02,0.007386956521739131,,0.009165236715593389
983,San Jose-Jackson Street,2020-04-02,0.01337272727272727,,0.009165236715593389
984,San Pablo-Rumrill Blvd,2020-04-02,0.00397391304347826,,0.009165236715593389
985,Oakland-West,2020-04-02,0.0085,,0.009165236715593389
986,Oakland-Laney College                   ,2020-04-02,0.01414782608695652,,0.009165236715593389
987,Sebastopol-103 Morris Street            ,2020-04-02,0.0054863636363636364,,0.009165236715593389
988,San Jose-Knox Avenue                    ,2020-04-02,0.016039130434782608,,0.009165236715593389
989,Berkeley-Aquatic Park                   ,2020-04-02,0.019930434782608697,,0.009165236715593389
990,Napa-Valley College,2020-04-02,0.004013043478260868,,0.009165236715593389
991,Pleasanton-Owens Ct                     ,2020-04-02,0.021143478260869562,,0.009165236715593389
992,Redwood City,2020-04-03,0.007904545454545454,,0.009165236715593389
993,San Francisco-Arkansas Street,2020-04-03,0.007427272727272727,,0.009165236715593389
994,Vallejo-304 Tuolumne Street,2020-04-03,0.0041909090909090915,,0.009165236715593389
995,San Rafael,2020-04-03,0.004545454545454545,,0.009165236715593389
996,Concord-2956-A Treat Blvd,2020-04-03,0.004995652173913043,,0.009165236715593389
997,Oakland-9925 International Blvd,2020-04-03,0.00883913043478261,,0.009165236715593389
998,Livermore-793 Rincon Avenue,2020-04-03,0.006178260869565219,,0.009165236715593389
999,San Jose-Jackson Street,2020-04-03,0.009127272727272727,,0.009165236715593389
1000,San Pablo-Rumrill Blvd,2020-04-03,0.006900000000000001,,0.009165236715593389
1001,Oakland-West,2020-04-03,0.012550000000000004,,0.009165236715593389
1002,Oakland-Laney College                   ,2020-04-03,0.01857826086956522,,0.009165236715593389
1003,Sebastopol-103 Morris Street            ,2020-04-03,0.0060217391304347835,,0.009165236715593389
1004,San Jose-Knox Avenue                    ,2020-04-03,0.013986956521739133,,0.009165236715593389
1005,Berkeley-Aquatic Park                   ,2020-04-03,0.021566666666666668,,0.009165236715593389
1006,Napa-Valley College,2020-04-03,0.0051095238095238095,,0.009165236715593389
1007,Pleasanton-Owens Ct                     ,2020-04-03,0.018147826086956528,,0.009165236715593389
1008,Redwood City,2020-04-04,0.007749999999999999,,0.009165236715593389
1009,San Francisco-Arkansas Street,2020-04-04,0.0036499999999999996,,0.009165236715593389
1010,Vallejo-304 Tuolumne Street,2020-04-04,0.003025,,0.009165236715593389
1011,San Rafael,2020-04-04,0.00365,,0.009165236715593389
1012,Concord-2956-A Treat Blvd,2020-04-04,0.00335,,0.009165236715593389
1013,Oakland-9925 International Blvd,2020-04-04,0.005025,,0.009165236715593389
1014,Livermore-793 Rincon Avenue,2020-04-04,0.000975,,0.009165236715593389
1015,San Jose-Jackson Street,2020-04-04,0.0153,,0.009165236715593389
1016,San Pablo-Rumrill Blvd,2020-04-04,0.0037,,0.009165236715593389
1017,Oakland-West,2020-04-04,0.0071625000000000005,,0.009165236715593389
1018,Oakland-Laney College                   ,2020-04-04,0.0096875,,0.009165236715593389
1019,Sebastopol-103 Morris Street            ,2020-04-04,0.0064125,,0.009165236715593389
1020,San Jose-Knox Avenue                    ,2020-04-04,0.0141875,,0.009165236715593389
1021,Berkeley-Aquatic Park                   ,2020-04-04,0.0114375,,0.009165236715593389
1022,Napa-Valley College,2020-04-04,0.006787500000000001,,0.009165236715593389
1023,Pleasanton-Owens Ct                     ,2020-04-04,0.0016625,,0.009165236715593389
